,Unnamed: 0,experiment,prep_date,culture,timing,neuron,auc,firing_rate,coef,power_auc,group
1672,1672,iTBS,07-04-2022,3-1-2,24h-post,170,20.36490576699552,0,0.006451386285288,1.9046215282002592,control
1673,1673,iTBS,07-04-2022,3-1-2,24h-post,171,22.636916843795333,2,0.006451386285288,1.7580227040165068,control
1674,1674,iTBS,07-04-2022,3-1-2,24h-post,172,5.969425671134561,2,0.006451386285288,0.7309706768790006,control
1675,1675,iTBS,07-04-2022,3-1-2,24h-post,173,4.5578601657011255,11,0.006451386285288,0.8670807408360837,control
1676,1676,iTBS,07-04-2022,3-1-2,24h-post,174,22.979684844211917,1,0.006451386285288,0.2296636511179686,control
1677,1677,iTBS,07-04-2022,3-1-2,24h-post,175,15.862471910014968,2,0.006451386285288,0.6507298488738651,control
1678,1678,iTBS,07-04-2022,3-1-2,24h-post,176,8.048671832377453,2,0.006451386285288,2.506628543956125,control
1679,1679,iTBS,07-04-2022,3-1-2,24h-post,178,1.1441724376251283,2,0.006451386285288,9.314249450328331,control
1680,1680,iTBS,07-04-2022,3-1-2,24h-post,179,1.9664967832550424,2,0.006451386285288,11.47077267848256,control
1681,1681,iTBS,07-04-2022,3-2-1,24h-post,2,9.690487897674297,1,0.0065912542391758,1.1148529539183882,rMS
1682,1682,iTBS,07-04-2022,3-2-1,24h-post,3,11.423095073708891,1,0.0065912542391758,0.7366157406388196,rMS
1683,1683,iTBS,07-04-2022,3-2-1,24h-post,5,3.112078081120681,1,0.0065912542391758,0.4287810614749692,rMS
1684,1684,iTBS,07-04-2022,3-2-1,24h-post,7,2.795743456031643,1,0.0065912542391758,2.207513226924817,rMS
1685,1685,iTBS,07-04-2022,3-2-1,24h-post,8,23.25555594708137,2,0.0065912542391758,0.5620958398247271,rMS
1686,1686,iTBS,07-04-2022,3-2-1,24h-post,13,3.323551055073228,3,0.0065912542391758,2.1638582801316133,rMS
1687,1687,iTBS,07-04-2022,3-2-1,24h-post,14,0.148712994719693,2,0.0065912542391758,1.3942230828021154,rMS
1688,1688,iTBS,07-04-2022,3-2-1,24h-post,15,24.635744229900727,1,0.0065912542391758,1.6524311469841304,rMS
1689,1689,iTBS,07-04-2022,3-2-1,24h-post,16,19.294669937156392,1,0.0065912542391758,4.203758426353322,rMS
1690,1690,iTBS,07-04-2022,3-2-1,24h-post,18,4.4647393526265375,3,0.0065912542391758,1.350392600925761,rMS
1691,1691,iTBS,07-04-2022,3-2-1,24h-post,20,2.156953995449982,1,0.0065912542391758,4.174156541456645,rMS
1692,1692,iTBS,07-04-2022,3-2-1,24h-post,22,1.3297466306027474,3,0.0065912542391758,2.725012900726999,rMS
1693,1693,iTBS,07-04-2022,3-2-1,24h-post,23,0.858834777933323,0,0.0065912542391758,1.7788636617994085,rMS
1694,1694,iTBS,07-04-2022,3-2-1,24h-post,24,15.62117079895255,1,0.0065912542391758,1.993156582513993,rMS
1695,1695,iTBS,07-04-2022,3-2-1,24h-post,28,3.890339207334305,2,0.0065912542391758,2.86698025787183,rMS
1696,1696,iTBS,07-04-2022,3-2-1,24h-post,30,13.272606812328256,1,0.0065912542391758,4.608331869712335,rMS
1697,1697,iTBS,07-04-2022,3-2-1,24h-post,33,3.9857181547696303,1,0.0065912542391758,1.608970854730945,rMS
1698,1698,iTBS,07-04-2022,3-2-1,24h-post,35,2.692748670349322,4,0.0065912542391758,0.0581600757490605,rMS
1699,1699,iTBS,07-04-2022,3-2-1,24h-post,36,21.05374092816134,3,0.0065912542391758,1.0597392204750489,rMS
1700,1700,iTBS,07-04-2022,3-2-1,24h-post,39,14.532270729021825,1,0.0065912542391758,2.0610992356176565,rMS
1701,1701,iTBS,07-04-2022,3-2-1,24h-post,40,0.8415311275897133,3,0.0065912542391758,3.7094011013552426,rMS
1702,1702,iTBS,07-04-2022,3-2-1,24h-post,41,0.0664172482695342,1,0.0065912542391758,1.3573823832627472,rMS
1703,1703,iTBS,07-04-2022,3-2-1,24h-post,43,11.344498715476622,1,0.0065912542391758,3.150544488381517,rMS
1704,1704,iTBS,07-04-2022,3-2-1,24h-post,44,8.195220077606491,3,0.0065912542391758,5.808530918351826,rMS
1705,1705,iTBS,07-04-2022,3-2-1,24h-post,45,5.952054170795092,1,0.0065912542391758,0.7030738517465922,rMS
1706,1706,iTBS,07-04-2022,3-2-1,24h-post,48,3.7461127814602166,1,0.0065912542391758,3.6252286218014262,rMS
1707,1707,iTBS,07-04-2022,3-2-1,24h-post,49,0.955398049794462,2,0.0065912542391758,0.5227727017764504,rMS
1708,1708,iTBS,07-04-2022,3-2-1,24h-post,51,6.430132114599976,2,0.0065912542391758,3.799612892391592,rMS
1709,1709,iTBS,07-04-2022,3-2-1,24h-post,52,9.184067332239406,1,0.0065912542391758,1.5391586387766756,rMS
1710,1710,iTBS,07-04-2022,3-2-1,24h-post,54,2.6786407213325405,1,0.0065912542391758,1.864896581975529,rMS
1711,1711,iTBS,07-04-2022,3-2-1,24h-post,57,12.527708323472662,2,0.0065912542391758,0.6163460444231652,rMS
1712,1712,iTBS,07-04-2022,3-2-1,24h-post,60,8.13887088601446,2,0.0065912542391758,0.1040885403795079,rMS
1713,1713,iTBS,07-04-2022,3-2-1,24h-post,61,6.87673822664291,0,0.0065912542391758,1.4075359411583244,rMS
1714,1714,iTBS,07-04-2022,3-2-1,24h-post,63,7.41941947127734,1,0.0065912542391758,0.3828597152394262,rMS
1715,1715,iTBS,07-04-2022,3-2-1,24h-post,64,7.561173678430963,2,0.0065912542391758,5.804775101599633,rMS
1716,1716,iTBS,07-04-2022,3-2-2,24h-post,1,4.896739999766659,4,0.0627684642436987,2.353647689398799,rMS
1717,1717,iTBS,07-04-2022,3-2-2,24h-post,2,0.0422832631915115,2,0.0627684642436987,2.960883906883589,rMS
1718,1718,iTBS,07-04-2022,3-2-2,24h-post,3,3.310827287758891,4,0.0627684642436987,2.7614859638538203,rMS
1719,1719,iTBS,07-04-2022,3-2-2,24h-post,4,3.8245619975704495,4,0.0627684642436987,3.486433112141997,rMS
1720,1720,iTBS,07-04-2022,3-2-2,24h-post,5,0.2022006373594749,4,0.0627684642436987,1.9797358769228075,rMS
1721,1721,iTBS,07-04-2022,3-2-2,24h-post,6,12.94294541681527,1,0.0627684642436987,2.1618604927632896,rMS
1722,1722,iTBS,07-04-2022,3-2-2,24h-post,7,5.911690274635982,2,0.0627684642436987,0.5595870919889983,rMS
1723,1723,iTBS,07-04-2022,3-2-2,24h-post,8,1.3205794239084927,0,0.0627684642436987,1.2518355648853166,rMS
1724,1724,iTBS,07-04-2022,3-2-2,24h-post,9,8.116093896745726,5,0.0627684642436987,5.414616512646235,rMS
1725,1725,iTBS,07-04-2022,3-2-2,24h-post,10,11.847939019287654,4,0.0627684642436987,4.258139870727969,rMS
1726,1726,iTBS,07-04-2022,3-2-2,24h-post,13,4.673875609200715,9,0.0627684642436987,0.6713009785795248,rMS
1727,1727,iTBS,07-04-2022,3-2-2,24h-post,16,14.011319046898764,2,0.0627684642436987,1.5641669443944195,rMS
1728,1728,iTBS,07-04-2022,3-2-2,24h-post,17,15.651983708198705,2,0.0627684642436987,4.262104471105626,rMS
1729,1729,iTBS,07-04-2022,3-2-2,24h-post,19,1.8273422765017848,3,0.0627684642436987,6.850711078108239,rMS
1730,1730,iTBS,07-04-2022,3-2-2,24h-post,20,4.518192965796669,6,0.0627684642436987,0.5401656586531711,rMS
1731,1731,iTBS,07-04-2022,3-2-2,24h-post,21,7.036049780548218,3,0.0627684642436987,1.6466688965642078,rMS
1732,1732,iTBS,07-04-2022,3-2-2,24h-post,23,3.65658417591388,2,0.0627684642436987,3.8815485013788855,rMS
1733,1733,iTBS,07-04-2022,3-2-2,24h-post,24,1.7220891672126868,4,0.0627684642436987,1.1053433468785423,rMS
1734,1734,iTBS,07-04-2022,3-2-2,24h-post,25,1.9537043319764944,3,0.0627684642436987,6.392131934416602,rMS
1735,1735,iTBS,07-04-2022,3-2-2,24h-post,30,0.6020061154394334,0,0.0627684642436987,2.459496954726659,rMS
1736,1736,iTBS,07-04-2022,3-2-2,24h-post,32,9.965974728598477,5,0.0627684642436987,2.6774277730754648,rMS
1737,1737,iTBS,07-04-2022,3-2-2,24h-post,33,13.699486715405085,3,0.0627684642436987,0.0215930985612389,rMS
1738,1738,iTBS,07-04-2022,3-2-2,24h-post,34,10.381047268658506,1,0.0627684642436987,1.465630907291164,rMS
1739,1739,iTBS,07-04-2022,3-2-2,24h-post,35,2.9570101293747832,2,0.0627684642436987,6.91019803389162,rMS
1740,1740,iTBS,07-04-2022,3-2-2,24h-post,39,14.106224263772404,3,0.0627684642436987,4.193727472535103,rMS
1741,1741,iTBS,07-04-2022,3-2-2,24h-post,41,0.4557548674072453,1,0.0627684642436987,6.967321824754801,rMS
1742,1742,iTBS,07-04-2022,3-2-2,24h-post,42,20.464283053680383,1,0.0627684642436987,1.5616581570716823,rMS
1743,1743,iTBS,07-04-2022,3-2-2,24h-post,43,3.7144644301952665,5,0.0627684642436987,1.3658363878281072,rMS
1744,1744,iTBS,07-04-2022,3-2-2,24h-post,44,1.0201499780214487,5,0.0627684642436987,3.041739172637285,rMS
1745,1745,iTBS,07-04-2022,3-2-2,24h-post,45,2.460662209967116,1,0.0627684642436987,2.927770848421344,rMS
1746,1746,iTBS,07-04-2022,3-2-2,24h-post,46,2.543695730150122,1,0.0627684642436987,1.6099491456999009,rMS
1747,1747,iTBS,07-04-2022,3-2-2,24h-post,48,0.1468189610835504,3,0.0627684642436987,3.702135122076208,rMS
1748,1748,iTBS,07-04-2022,3-2-2,24h-post,49,18.99966983657484,4,0.0627684642436987,2.985594342408352,rMS
1749,1749,iTBS,07-04-2022,3-2-2,24h-post,52,6.969788967020079,6,0.0627684642436987,0.6393985221300946,rMS
1750,1750,iTBS,07-04-2022,3-2-2,24h-post,55,6.3847603685683785,3,0.0627684642436987,3.917396775802745,rMS
1751,1751,iTBS,07-04-2022,3-2-2,24h-post,56,7.518304561088545,3,0.0627684642436987,2.0338374068309206,rMS
1752,1752,iTBS,07-04-2022,3-2-2,24h-post,58,43.457831521106016,3,0.0627684642436987,2.0901063386014025,rMS
1753,1753,iTBS,07-04-2022,3-2-2,24h-post,59,9.426751579411215,4,0.0627684642436987,4.24958390962944,rMS
1754,1754,iTBS,07-04-2022,3-2-2,24h-post,60,9.230124978857877,2,0.0627684642436987,3.051030138152461,rMS
1755,1755,iTBS,07-04-2022,3-2-2,24h-post,64,2.984097989085668,1,0.0627684642436987,0.0308632600939979,rMS
1756,1756,iTBS,07-04-2022,3-2-2,24h-post,65,4.296526220985678,6,0.0627684642436987,4.297223586740417,rMS
1757,1757,iTBS,07-04-2022,3-2-2,24h-post,66,0.7643462781263102,3,0.0627684642436987,4.794529056632348,rMS
1758,1758,iTBS,07-04-2022,3-2-2,24h-post,68,4.7638818644109815,5,0.0627684642436987,4.117820751684244,rMS
1759,1759,iTBS,07-04-2022,3-2-2,24h-post,69,5.671578573706646,3,0.0627684642436987,2.9362822725028384,rMS
1760,1760,iTBS,07-04-2022,3-2-2,24h-post,72,16.42937975669193,13,0.0627684642436987,2.382649923860024,rMS
1761,1761,iTBS,07-04-2022,3-2-2,24h-post,73,20.676164813077644,3,0.0627684642436987,2.608379609530896,rMS
1762,1762,iTBS,07-04-2022,3-2-2,24h-post,74,1.1813371866275486,8,0.0627684642436987,2.457227814127335,rMS
1763,1763,iTBS,07-04-2022,3-2-2,24h-post,75,4.431548915622623,2,0.0627684642436987,1.965822627956605,rMS
1764,1764,iTBS,07-04-2022,3-2-2,24h-post,78,1.1312699303748923,1,0.0627684642436987,2.6113238665164986,rMS
1765,1765,iTBS,07-04-2022,3-2-2,24h-post,79,24.790959101630158,14,0.0627684642436987,33.89866230291342,rMS
1766,1766,iTBS,07-04-2022,3-2-2,24h-post,82,5.140729131561635,3,0.0627684642436987,0.9156702562264716,rMS
1767,1767,iTBS,07-04-2022,3-2-2,24h-post,84,2.1425160801123697,0,0.0627684642436987,4.489834035811711,rMS
1768,1768,iTBS,07-04-2022,3-2-2,24h-post,85,6.030083272609828,7,0.0627684642436987,7.831599340447031,rMS
1769,1769,iTBS,07-04-2022,3-2-2,24h-post,88,0.9586943267590864,1,0.0627684642436987,1.6042244725565378,rMS
1770,1770,iTBS,07-04-2022,3-2-2,24h-post,91,5.662751620615897,4,0.0627684642436987,0.867567849439389,rMS
1771,1771,iTBS,07-04-2022,3-2-2,24h-post,93,0.3411147511976722,3,0.0627684642436987,1.77487385609632,rMS
1772,1772,iTBS,07-04-2022,3-2-2,24h-post,95,7.19001410100503,5,0.0627684642436987,2.845298759227504,rMS
1773,1773,iTBS,07-04-2022,3-2-2,24h-post,96,14.325275835855557,2,0.0627684642436987,1.865429122139508,rMS
1774,1774,iTBS,07-04-2022,3-2-2,24h-post,102,15.27480789037917,2,0.0627684642436987,2.0669456606146728,rMS
1775,1775,iTBS,07-04-2022,3-2-2,24h-post,105,1.302408886346102,8,0.0627684642436987,1.939031509252661,rMS
1776,1776,iTBS,07-04-2022,3-2-2,24h-post,106,7.642779493531652,13,0.0627684642436987,9.476012125607244,rMS
1777,1777,iTBS,07-04-2022,3-2-2,24h-post,108,0.1960679109370993,2,0.0627684642436987,0.4019338460619204,rMS
1778,1778,iTBS,07-04-2022,3-2-2,24h-post,109,7.415987452580213,11,0.0627684642436987,10.063081858371698,rMS
1779,1779,iTBS,07-04-2022,3-2-2,24h-post,114,27.451515437704938,2,0.0627684642436987,1.4910115838341924,rMS
1780,1780,iTBS,07-04-2022,3-2-2,24h-post,115,8.395169995957417,2,0.0627684642436987,6.493484896519561,rMS
1781,1781,iTBS,07-04-2022,3-2-2,24h-post,116,3.942571309123881,3,0.0627684642436987,2.790762466094505,rMS
1782,1782,iTBS,07-04-2022,3-2-2,24h-post,117,5.559139876402607,4,0.0627684642436987,2.820781052914685,rMS
1783,1783,iTBS,07-04-2022,3-2-2,24h-post,120,24.846494482016432,3,0.0627684642436987,9.139023584279965,rMS
1784,1784,iTBS,07-04-2022,3-2-2,24h-post,121,28.48832851724764,3,0.0627684642436987,3.497318137263523,rMS
1785,1785,iTBS,07-04-2022,3-2-2,24h-post,123,4.1112785542687424,3,0.0627684642436987,1.876609545275121,rMS
1786,1786,iTBS,07-04-2022,3-2-2,24h-post,125,3.935170740484208,3,0.0627684642436987,4.056130840731096,rMS
1787,1787,iTBS,07-04-2022,3-2-2,24h-post,126,8.144366642827428,4,0.0627684642436987,2.2184517068146032,rMS
1788,1788,iTBS,07-04-2022,3-2-2,24h-post,127,13.716990689246405,2,0.0627684642436987,1.5092020734702167,rMS
1789,1789,iTBS,07-04-2022,3-2-2,24h-post,128,4.788370422891392,5,0.0627684642436987,1.7733893384170822,rMS
1790,1790,iTBS,07-04-2022,3-2-2,24h-post,129,7.024327873088907,1,0.0627684642436987,4.775155799146167,rMS
1791,1791,iTBS,07-04-2022,3-2-2,24h-post,130,5.253207354019925,3,0.0627684642436987,2.778648530038701,rMS
1792,1792,iTBS,07-04-2022,3-2-2,24h-post,131,8.85009177033565,5,0.0627684642436987,9.174176983937787,rMS
1793,1793,iTBS,07-04-2022,3-2-2,24h-post,132,5.98880245308534,9,0.0627684642436987,3.7203868354811394,rMS
1794,1794,iTBS,07-04-2022,3-2-2,24h-post,133,9.414688953942022,10,0.0627684642436987,5.209907425590596,rMS
1795,1795,iTBS,07-04-2022,3-2-2,24h-post,137,6.952359760494613,2,0.0627684642436987,2.9682504997875414,rMS
1796,1796,iTBS,07-04-2022,3-2-2,24h-post,138,4.979907168211737,1,0.0627684642436987,0.5631316955078489,rMS
1797,1797,iTBS,07-04-2022,3-2-2,24h-post,141,0.2014394247497755,3,0.0627684642436987,1.163823807059331,rMS
1798,1798,iTBS,07-04-2022,3-2-2,24h-post,143,7.427769031942668,5,0.0627684642436987,308.28802407430777,rMS
1799,1799,iTBS,07-04-2022,3-2-2,24h-post,145,18.095222290253503,1,0.0627684642436987,5.758567320013095,rMS
1800,1800,iTBS,07-04-2022,3-2-2,24h-post,149,10.497522036582414,4,0.0627684642436987,1.6499027876398005,rMS
1801,1801,iTBS,07-04-2022,3-2-2,24h-post,150,0.5965547270182672,4,0.0627684642436987,1.775548168039712,rMS
1802,1802,iTBS,07-04-2022,3-2-2,24h-post,153,4.89183518751201,1,0.0627684642436987,2.4845811717859947,rMS
1803,1803,iTBS,07-04-2022,3-2-2,24h-post,155,13.050821427106872,2,0.0627684642436987,2.93094401155024,rMS
1804,1804,iTBS,07-04-2022,3-2-2,24h-post,157,8.24990966078506,1,0.0627684642436987,1.961419503843192,rMS
1805,1805,iTBS,07-04-2022,3-2-2,24h-post,160,11.15646238126562,1,0.0627684642436987,1.1128742046693223,rMS
1806,1806,iTBS,07-04-2022,3-2-2,24h-post,161,16.716767523039355,3,0.0627684642436987,0.9666588672455734,rMS
1807,1807,iTBS,07-04-2022,3-2-2,24h-post,163,8.694043595439728,1,0.0627684642436987,1.7868991310546465,rMS
1808,1808,iTBS,07-04-2022,3-2-2,24h-post,165,1.688138433814717,2,0.0627684642436987,3.078415870546433,rMS
1809,1809,iTBS,07-04-2022,3-2-2,24h-post,166,12.0154906037161,2,0.0627684642436987,1.397688359636629,rMS
1810,1810,iTBS,07-04-2022,3-2-2,24h-post,167,6.759712147390953,1,0.0627684642436987,2.936573719987911,rMS
1811,1811,iTBS,07-04-2022,3-2-2,24h-post,170,28.273820110290803,4,0.0627684642436987,2.164930722248604,rMS
1812,1812,iTBS,07-04-2022,3-2-2,24h-post,172,6.818919469553778,1,0.0627684642436987,2.1866113435741807,rMS
1813,1813,iTBS,07-04-2022,3-2-2,24h-post,174,9.447464827176397,4,0.0627684642436987,4.782523211673929,rMS
1814,1814,iTBS,07-04-2022,3-2-2,24h-post,175,10.395294025635284,6,0.0627684642436987,2.825852418452997,rMS
1815,1815,iTBS,07-04-2022,3-2-2,24h-post,176,1.112715053097611,1,0.0627684642436987,2.034860039059726,rMS
1816,1816,iTBS,07-04-2022,3-2-2,24h-post,178,4.1459256474612936,2,0.0627684642436987,0.2281615222917605,rMS
1817,1817,iTBS,07-04-2022,3-2-2,24h-post,179,0.4513632936181206,3,0.0627684642436987,3.4647339019119507,rMS
1818,1818,iTBS,07-04-2022,3-2-2,24h-post,181,3.826894833803676,1,0.0627684642436987,0.3085123352579813,rMS
1819,1819,iTBS,07-04-2022,3-2-2,24h-post,182,7.501677158971296,2,0.0627684642436987,1.7252406069950152,rMS
1820,1820,iTBS,07-04-2022,3-2-2,24h-post,183,5.313316109080983,4,0.0627684642436987,0.4871435222953013,rMS
1821,1821,iTBS,07-04-2022,3-2-2,24h-post,185,8.547571915042857,0,0.0627684642436987,0.6102820651346808,rMS
1822,1822,iTBS,07-04-2022,3-2-2,24h-post,186,1.949222277130728,3,0.0627684642436987,2.889755895361379,rMS
1823,1823,iTBS,07-04-2022,3-2-2,24h-post,187,11.523060210664216,0,0.0627684642436987,3.2462287407292387,rMS
1824,1824,iTBS,07-04-2022,3-2-2,24h-post,188,2.2111443708807053,1,0.0627684642436987,4.688315671961909,rMS
1825,1825,iTBS,07-04-2022,3-2-2,24h-post,190,10.765721832608904,2,0.0627684642436987,6.190551248954837,rMS
1826,1826,iTBS,07-04-2022,3-2-2,24h-post,196,13.00356697719038,2,0.0627684642436987,2.250679318538383,rMS
1827,1827,iTBS,07-04-2022,3-2-2,24h-post,198,0.846899971495219,4,0.0627684642436987,0.273267445659462,rMS
1828,1828,iTBS,07-04-2022,3-2-2,24h-post,199,6.254395528228717,4,0.0627684642436987,2.3415154526335216,rMS
1829,1829,iTBS,07-04-2022,3-2-2,24h-post,203,5.311322961052556,1,0.0627684642436987,2.055885473279697,rMS
1830,1830,iTBS,07-04-2022,3-2-2,24h-post,204,5.023054734654544,2,0.0627684642436987,1.8144809802325368,rMS
1831,1831,iTBS,07-04-2022,1-1-1,3h-post,1,15.235655184647396,1,0.0722820937368265,11.670160642664715,control
1832,1832,iTBS,07-04-2022,1-1-1,3h-post,2,1.4549525820710034,2,0.0722820937368265,12.479323431084184,control
1833,1833,iTBS,07-04-2022,1-1-1,3h-post,6,5.757598545016783,12,0.0722820937368265,54.19152813057711,control
1834,1834,iTBS,07-04-2022,1-1-1,3h-post,7,13.766087254483685,3,0.0722820937368265,28.24056637061084,control
1835,1835,iTBS,07-04-2022,1-1-1,3h-post,8,8.395520023523485,3,0.0722820937368265,7.345376335025405,control
1836,1836,iTBS,07-04-2022,1-1-1,3h-post,9,12.152434535928224,3,0.0722820937368265,28.96272424057002,control
1837,1837,iTBS,07-04-2022,1-1-1,3h-post,11,15.460360055624538,4,0.0722820937368265,1.2350288398893436,control
1838,1838,iTBS,07-04-2022,1-1-1,3h-post,12,2.9581722177369776,2,0.0722820937368265,31.08830597225139,control
1839,1839,iTBS,07-04-2022,1-1-1,3h-post,13,5.398699697767676,2,0.0722820937368265,16.450731764816894,control
1840,1840,iTBS,07-04-2022,1-1-1,3h-post,14,2.7237989445720325,3,0.0722820937368265,14.32500257741846,control
1841,1841,iTBS,07-04-2022,1-1-1,3h-post,15,1.4632291337392085,3,0.0722820937368265,20.158836355309635,control
1842,1842,iTBS,07-04-2022,1-1-1,3h-post,18,3.0812907755384824,2,0.0722820937368265,13.73351859182482,control
1843,1843,iTBS,07-04-2022,1-1-1,3h-post,19,1.3760866576023432,2,0.0722820937368265,11.49834352461821,control
1844,1844,iTBS,07-04-2022,1-1-1,3h-post,20,6.705945026792344,5,0.0722820937368265,11.788725434751145,control
1845,1845,iTBS,07-04-2022,1-1-1,3h-post,21,30.037795815417223,3,0.0722820937368265,31.076275391065494,control
1846,1846,iTBS,07-04-2022,1-1-1,3h-post,23,4.661369944974183,6,0.0722820937368265,6.658428354702725,control
1847,1847,iTBS,07-04-2022,1-1-1,3h-post,24,4.158992008008791,4,0.0722820937368265,12.532326326557676,control
1848,1848,iTBS,07-04-2022,1-1-1,3h-post,25,3.16064444189357,3,0.0722820937368265,4.882173780362216,control
1849,1849,iTBS,07-04-2022,1-1-1,3h-post,26,4.961776690246911,3,0.0722820937368265,1.4945878814406797,control
1850,1850,iTBS,07-04-2022,1-1-1,3h-post,30,14.795650927346658,3,0.0722820937368265,1.6487473151398646,control
1851,1851,iTBS,07-04-2022,1-1-1,3h-post,31,6.200482999064337,1,0.0722820937368265,0.3453366218675393,control
1852,1852,iTBS,07-04-2022,1-1-1,3h-post,34,6.811802195385567,2,0.0722820937368265,7.553593210012269,control
1853,1853,iTBS,07-04-2022,1-1-1,3h-post,35,1.3238061976499411,6,0.0722820937368265,11.078956110115172,control
1854,1854,iTBS,07-04-2022,1-1-1,3h-post,38,26.783671426761497,4,0.0722820937368265,10.735126536109703,control
1855,1855,iTBS,07-04-2022,1-1-1,3h-post,39,1.3634703070482317,3,0.0722820937368265,4.637397528151714,control
1856,1856,iTBS,07-04-2022,1-1-1,3h-post,40,2.497638523175559,2,0.0722820937368265,15.345755942500338,control
1857,1857,iTBS,07-04-2022,1-1-1,3h-post,41,3.34435405880834,3,0.0722820937368265,5.051668600389442,control
1858,1858,iTBS,07-04-2022,1-1-1,3h-post,42,1.2894656827104782,2,0.0722820937368265,14.651351212686526,control
1859,1859,iTBS,07-04-2022,1-1-1,3h-post,43,4.946386507962764,2,0.0722820937368265,19.1736910131102,control
1860,1860,iTBS,07-04-2022,1-1-1,3h-post,46,0.513445411627381,4,0.0722820937368265,8.790062111939067,control
1861,1861,iTBS,07-04-2022,1-1-1,3h-post,49,9.353646675576098,5,0.0722820937368265,20.85136009962514,control
1862,1862,iTBS,07-04-2022,1-1-1,3h-post,50,6.401976740562896,2,0.0722820937368265,17.139340328813397,control
1863,1863,iTBS,07-04-2022,1-1-1,3h-post,51,3.269832734492266,3,0.0722820937368265,4.122351125421965,control
1864,1864,iTBS,07-04-2022,1-1-1,3h-post,56,20.147141902871063,1,0.0722820937368265,12.088449421891136,control
1865,1865,iTBS,07-04-2022,1-1-1,3h-post,58,3.3454434859771385,3,0.0722820937368265,30.236289294668865,control
1866,1866,iTBS,07-04-2022,1-1-1,3h-post,59,7.466242391162151,4,0.0722820937368265,0.9217352776314742,control
1867,1867,iTBS,07-04-2022,1-1-1,3h-post,60,9.412035520971097,3,0.0722820937368265,14.56456415064724,control
1868,1868,iTBS,07-04-2022,1-1-1,3h-post,61,5.387202143546228,1,0.0722820937368265,1.5509637788839703,control
1869,1869,iTBS,07-04-2022,1-1-1,3h-post,62,1.864925086754489,4,0.0722820937368265,0.8263914183561472,control
1870,1870,iTBS,07-04-2022,1-1-1,3h-post,64,6.690392279563829,1,0.0722820937368265,3.5470445975715066,control
1871,1871,iTBS,07-04-2022,1-1-1,3h-post,65,6.3089626193664365,4,0.0722820937368265,22.2440302740879,control
1872,1872,iTBS,07-04-2022,1-1-1,3h-post,69,12.547649851331313,2,0.0722820937368265,0.9145933241649704,control
1873,1873,iTBS,07-04-2022,1-1-1,3h-post,70,3.3897222606325297,4,0.0722820937368265,2.7739797074872268,control
1874,1874,iTBS,07-04-2022,1-1-1,3h-post,71,14.742830775774465,2,0.0722820937368265,11.004552811891392,control
1875,1875,iTBS,07-04-2022,1-1-1,3h-post,72,0.0633270725449755,1,0.0722820937368265,40.38011337769844,control
1876,1876,iTBS,07-04-2022,1-1-1,3h-post,73,8.309311486433751,2,0.0722820937368265,13.85773560579985,control
1877,1877,iTBS,07-04-2022,1-1-1,3h-post,74,1.1405442360114613,3,0.0722820937368265,8.857711898879597,control
1878,1878,iTBS,07-04-2022,1-1-1,3h-post,76,0.5798750078118751,2,0.0722820937368265,12.993382877250443,control
1879,1879,iTBS,07-04-2022,1-1-1,3h-post,83,3.119710388895811,5,0.0722820937368265,7.484113790283174,control
1880,1880,iTBS,07-04-2022,1-1-1,3h-post,89,12.888061026645046,3,0.0722820937368265,0.9778380913272392,control
1881,1881,iTBS,07-04-2022,1-1-1,3h-post,90,0.4355182926031471,1,0.0722820937368265,82.31440217385449,control
1882,1882,iTBS,07-04-2022,1-1-1,3h-post,92,2.0209370121939503,2,0.0722820937368265,18.33025452357022,control
1883,1883,iTBS,07-04-2022,1-1-1,3h-post,93,5.058416853689481,1,0.0722820937368265,4.1710577363742765,control
1884,1884,iTBS,07-04-2022,1-1-1,3h-post,94,0.4480354855532624,2,0.0722820937368265,1.580775254382571,control
1885,1885,iTBS,07-04-2022,1-1-1,3h-post,96,3.193339527762928,4,0.0722820937368265,0.3249702246395802,control
1886,1886,iTBS,07-04-2022,1-1-1,3h-post,98,11.081636404216988,2,0.0722820937368265,11.490982365341225,control
1887,1887,iTBS,07-04-2022,1-1-1,3h-post,101,2.9356754153528044,5,0.0722820937368265,6.401455393833649,control
1888,1888,iTBS,07-04-2022,1-1-1,3h-post,102,4.0243121346388175,5,0.0722820937368265,5.245291969921446,control
1889,1889,iTBS,07-04-2022,1-1-1,3h-post,105,4.362235547528259,3,0.0722820937368265,15.414440652613186,control
1890,1890,iTBS,07-04-2022,1-1-1,3h-post,108,11.854391602302163,2,0.0722820937368265,11.834397348200996,control
1891,1891,iTBS,07-04-2022,1-1-1,3h-post,110,1.9749014358344856,2,0.0722820937368265,1.8867783332860188,control
1892,1892,iTBS,07-04-2022,1-1-1,3h-post,111,12.341503775472823,2,0.0722820937368265,12.1098717309629,control
1893,1893,iTBS,07-04-2022,1-1-1,3h-post,113,38.75863870657027,3,0.0722820937368265,4.491617895430561,control
1894,1894,iTBS,07-04-2022,1-1-1,3h-post,119,2.3621456156369454,5,0.0722820937368265,6.405318812311304,control
1895,1895,iTBS,07-04-2022,1-1-1,3h-post,122,13.69083160674736,3,0.0722820937368265,12.088820435376276,control
1896,1896,iTBS,07-04-2022,1-1-1,3h-post,125,5.257736238835728,4,0.0722820937368265,14.614811440631785,control
