,Unnamed: 0,experiment,prep_date,culture,timing,neuron,auc,firing_rate,coef,power_auc,group
942,942,iTBS,07-04-2022,3-1-1,24h-post,10,10.879630681520233,4,0.214380241719519,46.62459626942917,control
943,943,iTBS,07-04-2022,3-1-1,24h-post,11,6.784510348531063,1,0.214380241719519,105.55536028048836,control
944,944,iTBS,07-04-2022,3-1-1,24h-post,12,5.809066275335487,3,0.214380241719519,9.25835445406336,control
945,945,iTBS,07-04-2022,3-1-1,24h-post,13,11.026145689086643,1,0.214380241719519,187.3011425668337,control
946,946,iTBS,07-04-2022,3-1-1,24h-post,14,9.675322687524073,5,0.214380241719519,1.7434049393136528,control
947,947,iTBS,07-04-2022,3-1-1,24h-post,15,12.528144785284212,7,0.214380241719519,0.5920992667845724,control
948,948,iTBS,07-04-2022,3-1-1,24h-post,18,2.684610711996825,1,0.214380241719519,33.98251625046621,control
949,949,iTBS,07-04-2022,3-1-1,24h-post,19,6.659560206030421,6,0.214380241719519,131.3318933464534,control
950,950,iTBS,07-04-2022,3-1-1,24h-post,20,20.816463285102486,5,0.214380241719519,23.20352848125629,control
951,951,iTBS,07-04-2022,3-1-1,24h-post,21,16.626748241594708,2,0.214380241719519,8.60495827761006,control
952,952,iTBS,07-04-2022,3-1-1,24h-post,22,1.4236106792081036,7,0.214380241719519,37.70217267766885,control
953,953,iTBS,07-04-2022,3-1-1,24h-post,23,6.857420057067339,2,0.214380241719519,48.18894592235052,control
954,954,iTBS,07-04-2022,3-1-1,24h-post,25,3.304324464894141,3,0.214380241719519,15.5600553754817,control
955,955,iTBS,07-04-2022,3-1-1,24h-post,27,8.530045153959689,2,0.214380241719519,22.634607781887468,control
956,956,iTBS,07-04-2022,3-1-1,24h-post,28,3.979782865733423,3,0.214380241719519,137.58054162738114,control
957,957,iTBS,07-04-2022,3-1-1,24h-post,29,2.610673023957657,8,0.214380241719519,8.020352130822165,control
958,958,iTBS,07-04-2022,3-1-1,24h-post,30,9.133622672214234,3,0.214380241719519,11.135548994985802,control
959,959,iTBS,07-04-2022,3-1-1,24h-post,31,1.8645256616968984,6,0.214380241719519,6.060165814412937,control
960,960,iTBS,07-04-2022,3-1-1,24h-post,32,8.892201830786338,6,0.214380241719519,19.11879594818661,control
961,961,iTBS,07-04-2022,3-1-1,24h-post,33,3.71665005417573,5,0.214380241719519,111.26573684179024,control
962,962,iTBS,07-04-2022,3-1-1,24h-post,34,8.573193831606448,5,0.214380241719519,15.202307680858468,control
963,963,iTBS,07-04-2022,3-1-1,24h-post,35,13.87826196325386,3,0.214380241719519,472.413825288786,control
964,964,iTBS,07-04-2022,3-1-1,24h-post,36,29.52114491083585,4,0.214380241719519,59.51433423774692,control
965,965,iTBS,07-04-2022,3-1-1,24h-post,37,41.549673974710544,7,0.214380241719519,421.753065115788,control
966,966,iTBS,07-04-2022,3-1-1,24h-post,38,17.755116159131287,1,0.214380241719519,821.747830851008,control
967,967,iTBS,07-04-2022,3-1-1,24h-post,39,26.38898084156608,7,0.214380241719519,361.2193287078538,control
968,968,iTBS,07-04-2022,3-1-1,24h-post,42,13.196742518904603,3,0.214380241719519,1307.2263036930108,control
969,969,iTBS,07-04-2022,3-1-1,24h-post,43,0.993464663145872,6,0.214380241719519,24.29576521792771,control
970,970,iTBS,07-04-2022,3-1-1,24h-post,44,13.819867229172722,4,0.214380241719519,47.24674420221524,control
971,971,iTBS,07-04-2022,3-1-1,24h-post,45,15.79567776543642,5,0.214380241719519,16.664681308225592,control
972,972,iTBS,07-04-2022,3-1-1,24h-post,46,2.5407162791951485,3,0.214380241719519,5.590754198597688,control
973,973,iTBS,07-04-2022,3-1-1,24h-post,47,18.21072073171049,5,0.214380241719519,2.8593317010193697,control
974,974,iTBS,07-04-2022,3-1-1,24h-post,48,31.42103678053785,3,0.214380241719519,208.86828942021984,control
975,975,iTBS,07-04-2022,3-1-1,24h-post,49,2.2986043812302404,4,0.214380241719519,5.220705869062208,control
976,976,iTBS,07-04-2022,3-1-1,24h-post,50,19.85650261385179,1,0.214380241719519,2.8662839763566748,control
977,977,iTBS,07-04-2022,3-1-1,24h-post,51,3.9118390396725937,5,0.214380241719519,71.51622117990092,control
978,978,iTBS,07-04-2022,3-1-1,24h-post,52,7.519505975807659,3,0.214380241719519,46.35669804024876,control
979,979,iTBS,07-04-2022,3-1-1,24h-post,53,5.952783668469246,1,0.214380241719519,7.131711863196004,control
980,980,iTBS,07-04-2022,3-1-1,24h-post,54,2.385931331530301,5,0.214380241719519,363.53682766222977,control
981,981,iTBS,07-04-2022,3-1-1,24h-post,55,5.128769847141253,6,0.214380241719519,7.577116717010756,control
982,982,iTBS,07-04-2022,3-1-1,24h-post,56,6.140785716589069,6,0.214380241719519,18.7921331270701,control
983,983,iTBS,07-04-2022,3-1-1,24h-post,58,10.908560801171625,3,0.214380241719519,21.988024069707112,control
984,984,iTBS,07-04-2022,3-1-1,24h-post,59,7.56473646458648,2,0.214380241719519,11.485499579590828,control
985,985,iTBS,07-04-2022,3-1-1,24h-post,60,4.140578250398603,7,0.214380241719519,72.38674258777519,control
986,986,iTBS,07-04-2022,3-1-1,24h-post,61,12.953443528673926,6,0.214380241719519,136.821177175614,control
987,987,iTBS,07-04-2022,3-1-1,24h-post,62,10.121491779138967,3,0.214380241719519,1.7657739994997173,control
988,988,iTBS,07-04-2022,3-1-1,24h-post,63,11.656835988674448,1,0.214380241719519,10.106454031971042,control
989,989,iTBS,07-04-2022,3-1-1,24h-post,64,1.0988009512956851,3,0.214380241719519,3.5700387393380817,control
990,990,iTBS,07-04-2022,3-1-1,24h-post,65,7.150111664186244,8,0.214380241719519,9.47367545516509,control
991,991,iTBS,07-04-2022,3-1-1,24h-post,66,9.777795510061829,4,0.214380241719519,7.61375990201676,control
992,992,iTBS,07-04-2022,3-1-2,24h-post,1,4.266219870815901,1,0.0608870308910356,1.517257036031339,control
993,993,iTBS,07-04-2022,3-1-2,24h-post,2,11.485105796963408,3,0.0608870308910356,3.661959334048064,control
994,994,iTBS,07-04-2022,3-1-2,24h-post,3,4.9035873879472085,1,0.0608870308910356,0.098896346991067,control
995,995,iTBS,07-04-2022,3-1-2,24h-post,4,0.5424275061143549,4,0.0608870308910356,1.4615182622833018,control
996,996,iTBS,07-04-2022,3-1-2,24h-post,5,18.840344400674574,2,0.0608870308910356,1.3488613125908504,control
997,997,iTBS,07-04-2022,3-1-2,24h-post,6,17.637282398273417,3,0.0608870308910356,0.157963328387336,control
998,998,iTBS,07-04-2022,3-1-2,24h-post,7,2.027834415526331,2,0.0608870308910356,3.3864154071143053,control
999,999,iTBS,07-04-2022,3-1-2,24h-post,8,10.547757376959368,2,0.0608870308910356,11.91544117932654,control
1000,1000,iTBS,07-04-2022,3-1-2,24h-post,9,17.164589119458483,3,0.0608870308910356,1.2699853248238635,control
1001,1001,iTBS,07-04-2022,3-1-2,24h-post,11,19.447791823151384,2,0.0608870308910356,3.142530890888193,control
1002,1002,iTBS,07-04-2022,3-1-2,24h-post,12,2.091894416391096,3,0.0608870308910356,1.4283836261162337,control
1003,1003,iTBS,07-04-2022,3-1-2,24h-post,13,1.5518862643406592,1,0.0608870308910356,0.5536884328414005,control
1004,1004,iTBS,07-04-2022,3-1-2,24h-post,14,3.23793334798016,4,0.0608870308910356,0.6385845014259688,control
1005,1005,iTBS,07-04-2022,3-1-2,24h-post,15,2.157664366052204,1,0.0608870308910356,0.5808989441418673,control
1006,1006,iTBS,07-04-2022,3-1-2,24h-post,16,2.740307559596169,2,0.0608870308910356,0.7942896506302675,control
1007,1007,iTBS,07-04-2022,3-1-2,24h-post,17,21.91685406889017,7,0.0608870308910356,1.2700900553139398,control
1008,1008,iTBS,07-04-2022,3-1-2,24h-post,18,14.32042004312441,2,0.0608870308910356,2.7761438368995344,control
1009,1009,iTBS,07-04-2022,3-1-2,24h-post,19,0.6162250461742049,3,0.0608870308910356,71.82103197523813,control
1010,1010,iTBS,07-04-2022,3-1-2,24h-post,20,8.541732652278611,1,0.0608870308910356,127.89845472283568,control
1011,1011,iTBS,07-04-2022,3-1-2,24h-post,21,4.180559378896975,4,0.0608870308910356,1.544208486585536,control
1012,1012,iTBS,07-04-2022,3-1-2,24h-post,22,26.20516933362685,3,0.0608870308910356,1.7410699353554293,control
1013,1013,iTBS,07-04-2022,3-1-2,24h-post,23,8.897401368371074,8,0.0608870308910356,63.82368353492873,control
1014,1014,iTBS,07-04-2022,3-1-2,24h-post,24,9.060327892425226,0,0.0608870308910356,2.3276442536647304,control
1015,1015,iTBS,07-04-2022,3-1-2,24h-post,25,1.287001433976446,3,0.0608870308910356,36.07726845128367,control
1016,1016,iTBS,07-04-2022,3-1-2,24h-post,26,12.634481680583566,6,0.0608870308910356,8.868498146678409,control
1017,1017,iTBS,07-04-2022,3-1-2,24h-post,27,8.953330775818152,1,0.0608870308910356,3.298827577822248,control
1018,1018,iTBS,07-04-2022,3-1-2,24h-post,28,3.5160448218268003,4,0.0608870308910356,3.4975870180011337,control
1019,1019,iTBS,07-04-2022,3-1-2,24h-post,29,16.215946777086092,2,0.0608870308910356,121.21716186632707,control
1020,1020,iTBS,07-04-2022,3-1-2,24h-post,30,6.692063057568419,3,0.0608870308910356,0.1681300943520442,control
1021,1021,iTBS,07-04-2022,3-1-2,24h-post,31,8.356842634952422,2,0.0608870308910356,1.2886698695215415,control
1022,1022,iTBS,07-04-2022,3-1-2,24h-post,32,0.5473488831528934,2,0.0608870308910356,6.0744697584538825,control
1023,1023,iTBS,07-04-2022,3-1-2,24h-post,33,1.6810552172181,5,0.0608870308910356,6.309478568460394,control
1024,1024,iTBS,07-04-2022,3-1-2,24h-post,34,5.311448602390907,3,0.0608870308910356,2.9062866258583195,control
1025,1025,iTBS,07-04-2022,3-1-2,24h-post,35,28.776676898139375,2,0.0608870308910356,6.5427509622447975,control
1026,1026,iTBS,07-04-2022,3-1-2,24h-post,36,6.343141968457385,2,0.0608870308910356,40.67198586971031,control
1027,1027,iTBS,07-04-2022,3-1-2,24h-post,37,140.68399753101326,3,0.0608870308910356,91.1113068915908,control
1028,1028,iTBS,07-04-2022,3-1-2,24h-post,38,1.2221405837949062,5,0.0608870308910356,3.5497783127781526,control
1029,1029,iTBS,07-04-2022,3-1-2,24h-post,39,6.012613134926119,3,0.0608870308910356,1045.478972064732,control
1030,1030,iTBS,07-04-2022,3-1-2,24h-post,40,3.769554864489592,3,0.0608870308910356,30.76320503301476,control
1031,1031,iTBS,07-04-2022,3-1-2,24h-post,41,5.657556153790539,3,0.0608870308910356,4.60891296103498,control
1032,1032,iTBS,07-04-2022,3-1-2,24h-post,42,3.398535476792941,3,0.0608870308910356,3.94073251069798,control
1033,1033,iTBS,07-04-2022,3-1-2,24h-post,43,34.05406308891286,3,0.0608870308910356,40.29529193215504,control
1034,1034,iTBS,07-04-2022,3-1-2,24h-post,44,3.849247259619075,2,0.0608870308910356,0.7254850664700512,control
1035,1035,iTBS,07-04-2022,3-1-2,24h-post,45,17.055593993941404,4,0.0608870308910356,16.852884202252316,control
1036,1036,iTBS,07-04-2022,3-1-2,24h-post,46,1.169074313134352,2,0.0608870308910356,28.0576677653922,control
1037,1037,iTBS,07-04-2022,3-1-2,24h-post,47,3.75861753290816,4,0.0608870308910356,21.476648192675786,control
1038,1038,iTBS,07-04-2022,3-1-2,24h-post,48,6.01822550136494,3,0.0608870308910356,9.014293770681912,control
1039,1039,iTBS,07-04-2022,3-1-2,24h-post,49,12.886662014892508,3,0.0608870308910356,8.672607505517004,control
1040,1040,iTBS,07-04-2022,3-1-2,24h-post,50,6.605098808565105,4,0.0608870308910356,0.437890877606987,control
1041,1041,iTBS,07-04-2022,3-1-2,24h-post,51,9.785634526219306,2,0.0608870308910356,0.9800116882457032,control
1042,1042,iTBS,07-04-2022,3-1-2,24h-post,52,4.244720627821479,2,0.0608870308910356,10.829003141766004,control
1043,1043,iTBS,07-04-2022,3-1-2,24h-post,53,2.823509889224479,2,0.0608870308910356,1.2603379464790023,control
1044,1044,iTBS,07-04-2022,3-1-2,24h-post,54,3.028288170884467,3,0.0608870308910356,0.7623306433970388,control
1045,1045,iTBS,07-04-2022,3-1-2,24h-post,55,2.543197707195726,1,0.0608870308910356,0.1994245030334361,control
1046,1046,iTBS,07-04-2022,3-1-2,24h-post,56,0.8486659467157502,5,0.0608870308910356,153.46909476143162,control
1047,1047,iTBS,07-04-2022,3-1-2,24h-post,57,11.596929739848015,3,0.0608870308910356,2.8105868728411085,control
1048,1048,iTBS,07-04-2022,3-1-2,24h-post,58,10.685515674405767,1,0.0608870308910356,37.66608848215854,control
1049,1049,iTBS,07-04-2022,3-1-2,24h-post,59,9.01438817132735,3,0.0608870308910356,7.7326073139936735,control
1050,1050,iTBS,07-04-2022,3-1-2,24h-post,60,1.066615020246774,2,0.0608870308910356,2.863937292685861,control
1051,1051,iTBS,07-04-2022,3-1-2,24h-post,61,2.392122680765719,2,0.0608870308910356,0.435742016088619,control
1052,1052,iTBS,07-04-2022,3-1-2,24h-post,62,1.2493689095780915,3,0.0608870308910356,1.9093790454010653,control
1053,1053,iTBS,07-04-2022,3-1-2,24h-post,63,5.867112422210967,0,0.0608870308910356,1.6551717016915246,control
1054,1054,iTBS,07-04-2022,3-1-2,24h-post,64,3.45637660937515,2,0.0608870308910356,0.2351698808476862,control
1055,1055,iTBS,07-04-2022,3-1-2,24h-post,65,11.315877822254558,5,0.0608870308910356,5.258322135683911,control
1056,1056,iTBS,07-04-2022,3-1-2,24h-post,66,10.602118455202802,1,0.0608870308910356,1.250370582072936,control
1057,1057,iTBS,07-04-2022,3-1-2,24h-post,67,9.052697954443133,3,0.0608870308910356,583.6915617047066,control
1058,1058,iTBS,07-04-2022,3-1-2,24h-post,68,2.3627695669199693,1,0.0608870308910356,1.4564575912545157,control
1059,1059,iTBS,07-04-2022,3-1-2,24h-post,70,20.859175493598045,4,0.0608870308910356,0.9447281977833588,control
1060,1060,iTBS,07-04-2022,3-1-2,24h-post,71,9.049709220476512,1,0.0608870308910356,2.6145396492574795,control
1061,1061,iTBS,07-04-2022,3-1-2,24h-post,72,99.99292297141534,5,0.0608870308910356,324.22120487683173,control
1062,1062,iTBS,07-04-2022,3-1-2,24h-post,73,4.781033922778633,5,0.0608870308910356,0.6884991101072304,control
1063,1063,iTBS,07-04-2022,3-1-2,24h-post,74,5.366305639142982,4,0.0608870308910356,159.33567327777843,control
1064,1064,iTBS,07-04-2022,3-1-2,24h-post,75,7.967201075339306,4,0.0608870308910356,2.407735846177589,control
1065,1065,iTBS,07-04-2022,3-1-2,24h-post,76,2.467563540233608,2,0.0608870308910356,0.7019700998967058,control
1066,1066,iTBS,07-04-2022,3-1-2,24h-post,77,37.75086940838317,5,0.0608870308910356,98.56958998226465,control
1067,1067,iTBS,07-04-2022,3-1-2,24h-post,78,10.54972152221276,3,0.0608870308910356,1.4945415688078725,control
1068,1068,iTBS,07-04-2022,3-1-2,24h-post,79,4.259659555326512,1,0.0608870308910356,0.7689042901601473,control
1069,1069,iTBS,07-04-2022,3-1-2,24h-post,80,6.817167306586752,3,0.0608870308910356,1.110524582356221,control
1070,1070,iTBS,07-04-2022,3-1-2,24h-post,81,18.50993854864736,5,0.0608870308910356,6.396813674654722,control
1071,1071,iTBS,07-04-2022,3-1-2,24h-post,82,0.2109043744999477,2,0.0608870308910356,4.6875290888680174,control
1072,1072,iTBS,07-04-2022,3-1-2,24h-post,84,4.290066548550092,2,0.0608870308910356,239.7781393284613,control
1073,1073,iTBS,07-04-2022,3-1-2,24h-post,85,7.267116038649107,1,0.0608870308910356,1.6478198824098615,control
1074,1074,iTBS,07-04-2022,3-1-2,24h-post,86,6.555761507590692,1,0.0608870308910356,0.0007265087726167,control
1075,1075,iTBS,07-04-2022,3-1-2,24h-post,88,0.2213108071951972,4,0.0608870308910356,0.0090627485304026,control
1076,1076,iTBS,07-04-2022,3-1-2,24h-post,89,3.4338564192219625,3,0.0608870308910356,4.175435538588321,control
1077,1077,iTBS,07-04-2022,3-1-2,24h-post,90,14.526104466889496,5,0.0608870308910356,5.992180550592211,control
1078,1078,iTBS,07-04-2022,3-1-2,24h-post,91,8.377530317087704,6,0.0608870308910356,3.9012783497282975,control
1079,1079,iTBS,07-04-2022,3-1-2,24h-post,93,4.321435152930152,0,0.0608870308910356,1.0761872173286875,control
1080,1080,iTBS,07-04-2022,3-1-2,24h-post,94,2.0387104836020957,3,0.0608870308910356,7.180192566789112,control
1081,1081,iTBS,07-04-2022,3-1-2,24h-post,95,14.315950123597188,9,0.0608870308910356,3.626766118157081,control
1082,1082,iTBS,07-04-2022,3-1-2,24h-post,96,4.2255216823673685,3,0.0608870308910356,0.9916248747621386,control
1083,1083,iTBS,07-04-2022,3-1-2,24h-post,97,27.56504665381346,5,0.0608870308910356,18.464604970202583,control
1084,1084,iTBS,07-04-2022,3-1-2,24h-post,98,1.936245664232259,3,0.0608870308910356,1.0365879304493002,control
1085,1085,iTBS,07-04-2022,3-1-2,24h-post,99,0.2688426740567919,2,0.0608870308910356,1.1479604024818166,control
1086,1086,iTBS,07-04-2022,3-1-2,24h-post,100,11.77318707184806,4,0.0608870308910356,6.431585844660529,control
1087,1087,iTBS,07-04-2022,3-1-2,24h-post,101,2.2412110463413666,5,0.0608870308910356,1.8564553259829784,control
1088,1088,iTBS,07-04-2022,3-1-2,24h-post,102,9.713931312907327,4,0.0608870308910356,1.225791939176971,control
1089,1089,iTBS,07-04-2022,3-1-2,24h-post,104,0.1054163294561449,5,0.0608870308910356,6.97344855569948,control
1090,1090,iTBS,07-04-2022,3-1-2,24h-post,105,4.664724172439585,9,0.0608870308910356,2.5797255940149384,control
1091,1091,iTBS,07-04-2022,3-1-2,24h-post,106,4.628977516045111,1,0.0608870308910356,0.5224927158940572,control
1092,1092,iTBS,07-04-2022,3-1-2,24h-post,107,27.24572775105967,0,0.0608870308910356,1.798189795951526,control
1093,1093,iTBS,07-04-2022,3-1-2,24h-post,108,4.43433480510808,4,0.0608870308910356,1.9003525681485347,control
1094,1094,iTBS,07-04-2022,3-1-2,24h-post,109,0.6396007018380825,11,0.0608870308910356,18.88171662516745,control
1095,1095,iTBS,07-04-2022,3-2-1,24h-post,1,4.824259485378299,3,0.0814854802696945,1133.451367199756,rMS
1096,1096,iTBS,07-04-2022,3-2-1,24h-post,2,17.796621495013724,1,0.0814854802696945,0.6195365654428819,rMS
1097,1097,iTBS,07-04-2022,3-2-1,24h-post,3,4.348902893043404,3,0.0814854802696945,3.7995380310696816,rMS
1098,1098,iTBS,07-04-2022,3-2-1,24h-post,4,3.877343394709139,3,0.0814854802696945,6.275585850353177,rMS
1099,1099,iTBS,07-04-2022,3-2-1,24h-post,5,10.4115566447936,7,0.0814854802696945,16.03054500643314,rMS
1100,1100,iTBS,07-04-2022,3-2-1,24h-post,6,1.3045626128081844,2,0.0814854802696945,1.961851661968101,rMS
1101,1101,iTBS,07-04-2022,3-2-1,24h-post,7,17.911289707121995,2,0.0814854802696945,554.7782068905951,rMS
1102,1102,iTBS,07-04-2022,3-2-1,24h-post,8,3.206683948199852,8,0.0814854802696945,291.2468512195821,rMS
