timing,group,culture_ID,0,4,8,12,16,20,24,28,32,36,40,44,48,52,56,60,64,68,72,76,80,84,88,92,96,100,104,108,112,116,120,124,128,132,136,140,144,148,152,156,160,164,168,172,176,180,184,188,192,196,200,204,208,212,216,220,224,228,232,236,240,244,248,252,256,260,264,268,272,276,280,284,288,292,296,300,304,308,312,316,320,324,328,332,336,340,344,348,352,356,360,364,368,372,376,380,384,388,392,396,400,404,408,412,416,420,424,428,432,436,440,444,448,452,456,460,464,468,472,476,480,484,488,492,496,500,504,508,512,516,520,524,528,532,536,540,544,548,552,556,560,564,568,572,576,580,584,588,592,596,598
h0,ctr,B1H0C1,0.009259271,0.078703805,0.055555627,0.037037085,0.04166672,0.106481618,0.060185263,0.060185263,0.04166672,0.064814898,0.074074169,0.064814898,0.032407449,0.055555627,0.027777813,0.027777813,0.032407449,0.046296356,0.050925991,0.064814898,0.046296356,0.046296356,0.04166672,0.055555627,0.027777813,0.027777813,0.04166672,0.032407449,0.032407449,0.046296356,0.055555627,0,0.050925991,0.013888907,0.027777813,0.050925991,0.037037085,0.023148178,0.018518542,0.013888907,0.009259271,0.064814898,0.04166672,0.04166672,0.037037085,0.023148178,0.027777813,0.009259271,0.046296356,0.037037085,0.027777813,0.04166672,0.037037085,0.050925991,0.032407449,0.018518542,0.050925991,0.04166672,0.023148178,0.023148178,0.023148178,0.023148178,0.037037085,0.04166672,0.037037085,0.060185263,0.032407449,0.018518542,0.027777813,0.055555627,0.027777813,0.037037085,0.009259271,0.018518542,0.027777813,0.037037085,0.018518542,0.027777813,0.018518542,0.013888907,0.04166672,0.037037085,0.023148178,0.060185263,0.018518542,0.018518542,0.046296356,0.037037085,0.032407449,0.04166672,0.027777813,0.046296356,0.032407449,0.050925991,0.04166672,0.046296356,0.04166672,0.04166672,0.023148178,0.018518542,0.037037085,0.032407449,0.032407449,0.004629636,0.023148178,0.064814898,0.013888907,0.018518542,0.023148178,0.055555627,0.050925991,0.032407449,0.018518542,0.023148178,0.032407449,0.055555627,0.037037085,0.064814898,0.04166672,0.04166672,0.04166672,0.013888907,0.04166672,0.050925991,0.004629636,0.032407449,0.027777813,0.032407449,0.013888907,0.037037085,0.050925991,0.046296356,0.04166672,0.013888907,0.069444534,0.04166672,0.04166672,0.032407449,0.018518542,0.032407449,0.050925991,0.027777813,0.023148178,0.027777813,0.04166672,0.04166672,0.037037085,0.050925991,0.050925991,0.050925991,0
h0,rms,B1H0C3,0.021186468,0.063559404,0.021186468,0.038135642,0.042372936,0.025423761,0.029661055,0.025423761,0.067796697,0.033898349,0.042372936,0.029661055,0.050847523,0.025423761,0.025423761,0.046610229,0.072033991,0.021186468,0.055084817,0.029661055,0.067796697,0.033898349,0.033898349,0.016949174,0.033898349,0.012711881,0.029661055,0.016949174,0.029661055,0.025423761,0.033898349,0.029661055,0.021186468,0.042372936,0.021186468,0.038135642,0.029661055,0.042372936,0.021186468,0.038135642,0.012711881,0.038135642,0.046610229,0.029661055,0.025423761,0.025423761,0.046610229,0.016949174,0.025423761,0.042372936,0.050847523,0.012711881,0.016949174,0.025423761,0.021186468,0.021186468,0.025423761,0.038135642,0.021186468,0.033898349,0.025423761,0.055084817,0.029661055,0.021186468,0.029661055,0.021186468,0.046610229,0.029661055,0.025423761,0.050847523,0.038135642,0.016949174,0.033898349,0.050847523,0.021186468,0.038135642,0.025423761,0.063559404,0.025423761,0.016949174,0.021186468,0.038135642,0.021186468,0.021186468,0.038135642,0.038135642,0.029661055,0.029661055,0.033898349,0.050847523,0.038135642,0.029661055,0.033898349,0.046610229,0.029661055,0.029661055,0.016949174,0.033898349,0.029661055,0.029661055,0.029661055,0.025423761,0.008474587,0.025423761,0.033898349,0.029661055,0.050847523,0.016949174,0.046610229,0.046610229,0.05932211,0.033898349,0.029661055,0.050847523,0.029661055,0.016949174,0.046610229,0.076271284,0.042372936,0.004237294,0.033898349,0.063559404,0.050847523,0.025423761,0.038135642,0.021186468,0.016949174,0.016949174,0.029661055,0.046610229,0.042372936,0.033898349,0.029661055,0.042372936,0.021186468,0.029661055,0.029661055,0.050847523,0.016949174,0.029661055,0.067796697,0.05932211,0.033898349,0.038135642,0.05932211,0.016949174,0.046610229,0.033898349,0.033898349,0.029661055,0
h0,ctr,B1H0C4,0.142157045,0.112745243,0.088235408,0.088235408,0.147059013,0.15196098,0.073529506,0.068627539,0.098039342,0.142157045,0.122549177,0.088235408,0.088235408,0.137255078,0.11764721,0.073529506,0.137255078,0.039215737,0.049019671,0.03431377,0.08333344,0.063725572,0.039215737,0.063725572,0.049019671,0.039215737,0.078431473,0.044117704,0.029411803,0.029411803,0.024509835,0.03431377,0.049019671,0.024509835,0.029411803,0.044117704,0.039215737,0.014705901,0.039215737,0.024509835,0.053921638,0.019607868,0.03431377,0.03431377,0.029411803,0.068627539,0.053921638,0.029411803,0.039215737,0.03431377,0.024509835,0.014705901,0.068627539,0.03431377,0.029411803,0.024509835,0.024509835,0.024509835,0.049019671,0.029411803,0.03431377,0.039215737,0.014705901,0.029411803,0.088235408,0.014705901,0.039215737,0.039215737,0.044117704,0.08333344,0.029411803,0.053921638,0.063725572,0.058823605,0.029411803,0.078431473,0.049019671,0.044117704,0.024509835,0.03431377,0.08333344,0.029411803,0.044117704,0.029411803,0.044117704,0.014705901,0.019607868,0.058823605,0.03431377,0.019607868,0.004901967,0.044117704,0.058823605,0.03431377,0.039215737,0.044117704,0.029411803,0.024509835,0.03431377,0.039215737,0.029411803,0.024509835,0.019607868,0.029411803,0.039215737,0.019607868,0.014705901,0.029411803,0.029411803,0.044117704,0.024509835,0.03431377,0.044117704,0.049019671,0.024509835,0.019607868,0.068627539,0.044117704,0.019607868,0.029411803,0.03431377,0.063725572,0.03431377,0.024509835,0.058823605,0.014705901,0.053921638,0.019607868,0.078431473,0.03431377,0.053921638,0.063725572,0.049019671,0.058823605,0.053921638,0.019607868,0.014705901,0.014705901,0.029411803,0.03431377,0.039215737,0.039215737,0,0.049019671,0.053921638,0.073529506,0.029411803,0.044117704,0.068627539,0.039215737,0
h0,rms,B1H0C5,0.056250072,0.025000032,0.012500016,0.025000032,0.037500048,0.043750056,0.037500048,0.056250072,0.018750024,0.025000032,0.025000032,0.037500048,0.037500048,0.03125004,0.025000032,0.025000032,0.025000032,0.025000032,0.03125004,0.018750024,0.056250072,0.037500048,0.043750056,0.018750024,0.025000032,0.037500048,0.018750024,0.06250008,0.068750088,0.043750056,0.037500048,0.075000096,0.037500048,0.006250008,0.018750024,0.03125004,0.037500048,0.018750024,0.050000064,0.043750056,0.043750056,0.050000064,0.025000032,0.018750024,0.037500048,0.025000032,0.025000032,0.025000032,0.050000064,0.050000064,0.068750088,0.018750024,0.018750024,0.012500016,0.043750056,0.06250008,0.025000032,0.068750088,0.025000032,0.06250008,0.050000064,0.06250008,0.025000032,0.075000096,0.025000032,0.025000032,0.037500048,0.056250072,0.018750024,0.03125004,0.03125004,0.006250008,0.06250008,0.043750056,0.018750024,0.087500112,0.037500048,0.03125004,0.043750056,0.050000064,0.03125004,0.025000032,0.06250008,0.018750024,0.081250104,0,0.018750024,0.018750024,0.06250008,0.037500048,0.037500048,0.012500016,0.056250072,0.03125004,0.03125004,0.037500048,0.037500048,0.043750056,0.056250072,0.056250072,0.050000064,0.050000064,0.037500048,0.018750024,0.018750024,0.037500048,0.018750024,0.043750056,0.093750121,0.03125004,0.043750056,0.037500048,0.06250008,0.018750024,0.03125004,0.018750024,0.075000096,0.050000064,0.012500016,0.03125004,0.018750024,0.037500048,0.068750088,0.043750056,0.06250008,0.03125004,0.03125004,0.037500048,0.056250072,0.018750024,0.068750088,0.03125004,0.03125004,0.006250008,0.025000032,0.043750056,0.025000032,0.012500016,0.03125004,0.006250008,0.025000032,0.037500048,0.03125004,0.012500016,0.043750056,0.050000064,0.03125004,0.018750024,0.043750056,0.056250072,0
h0,ctr,B1H0C6,0.076923176,0.051282117,0.115384764,0.064102646,0.051282117,0.102564234,0.038461588,0.044871853,0.044871853,0.08333344,0.038461588,0.025641059,0.044871853,0.038461588,0.089743705,0.089743705,0.012820529,0.051282117,0.051282117,0.044871853,0.057692382,0.025641059,0.051282117,0.141025822,0.064102646,0.032051323,0.038461588,0.057692382,0.032051323,0.032051323,0.019230794,0.032051323,0.044871853,0.032051323,0.038461588,0.051282117,0.032051323,0.025641059,0.051282117,0.019230794,0.006410265,0.057692382,0.019230794,0.070512911,0.057692382,0.051282117,0.019230794,0.032051323,0,0.025641059,0.032051323,0.032051323,0.038461588,0.044871853,0.044871853,0.057692382,0.012820529,0.012820529,0.032051323,0.025641059,0.025641059,0.012820529,0.019230794,0.025641059,0.019230794,0.032051323,0.032051323,0.044871853,0.051282117,0.025641059,0.019230794,0.038461588,0.044871853,0.064102646,0.012820529,0.064102646,0.032051323,0.051282117,0.019230794,0.038461588,0.051282117,0.012820529,0.006410265,0.032051323,0.025641059,0.064102646,0.032051323,0.038461588,0.038461588,0.051282117,0.019230794,0.019230794,0.051282117,0.019230794,0.025641059,0.006410265,0.038461588,0.038461588,0.044871853,0.051282117,0.019230794,0.038461588,0.025641059,0.057692382,0,0.025641059,0.025641059,0.006410265,0.006410265,0.012820529,0.019230794,0.019230794,0.038461588,0.032051323,0.032051323,0.012820529,0.019230794,0.044871853,0.051282117,0.038461588,0.032051323,0.025641059,0.038461588,0.032051323,0.006410265,0.032051323,0,0.032051323,0.044871853,0.051282117,0.012820529,0.038461588,0.051282117,0.032051323,0.019230794,0.044871853,0.044871853,0.038461588,0.019230794,0.038461588,0.025641059,0.044871853,0.044871853,0.089743705,0.032051323,0.038461588,0.025641059,0.044871853,0.051282117,0.057692382,0
h24,rms,B1H24C14,0.037500048,0.025000032,0.025000032,0.037500048,0.037500048,0.050000064,0.012500016,0.025000032,0.025000032,0,0.037500048,0.025000032,0.025000032,0.025000032,0.050000064,0.037500048,0.012500016,0.037500048,0.012500016,0.075000096,0.012500016,0.025000032,0.012500016,0.037500048,0.012500016,0.037500048,0.100000129,0.037500048,0,0.012500016,0.037500048,0.075000096,0.037500048,0.050000064,0.012500016,0.025000032,0.025000032,0.100000129,0.100000129,0,0.050000064,0.012500016,0.025000032,0.025000032,0.037500048,0.012500016,0.025000032,0.012500016,0.050000064,0.012500016,0.075000096,0.012500016,0.025000032,0.037500048,0.087500112,0.012500016,0.012500016,0,0.06250008,0.037500048,0.037500048,0.012500016,0.037500048,0.075000096,0.012500016,0.012500016,0.075000096,0.06250008,0.012500016,0.012500016,0.050000064,0.012500016,0.012500016,0.037500048,0.075000096,0.037500048,0.050000064,0.012500016,0.037500048,0.06250008,0.012500016,0.025000032,0.012500016,0.075000096,0.037500048,0.012500016,0.037500048,0.050000064,0,0.012500016,0.037500048,0.050000064,0.050000064,0.037500048,0.050000064,0.075000096,0.025000032,0.125000161,0.037500048,0.050000064,0.012500016,0.037500048,0.050000064,0.050000064,0,0.06250008,0.025000032,0.050000064,0.087500112,0.012500016,0.125000161,0.050000064,0.025000032,0.025000032,0.075000096,0.050000064,0.06250008,0.112500145,0.012500016,0.025000032,0.025000032,0.037500048,0.037500048,0.050000064,0.087500112,0.012500016,0.012500016,0.075000096,0.087500112,0.06250008,0.012500016,0.012500016,0.025000032,0.075000096,0.050000064,0.012500016,0.050000064,0.050000064,0.06250008,0.06250008,0.050000064,0.025000032,0.075000096,0.012500016,0.06250008,0.075000096,0.100000129,0.050000064,0.037500048,0.050000064,0
h24,ctr,B1H24C15,0.022727302,0.045454604,0.007575767,0.037878837,0.045454604,0.007575767,0.022727302,0.075757673,0.037878837,0.030303069,0.045454604,0.037878837,0.007575767,0.030303069,0.015151535,0.022727302,0.022727302,0.068181906,0.060606139,0.022727302,0.015151535,0.068181906,0.022727302,0.045454604,0.030303069,0.053030371,0.030303069,0.030303069,0.053030371,0,0.015151535,0.045454604,0.015151535,0.015151535,0.037878837,0.045454604,0,0.007575767,0.022727302,0.015151535,0.022727302,0.007575767,0.030303069,0.022727302,0.022727302,0.015151535,0.007575767,0.053030371,0.037878837,0,0.022727302,0.045454604,0.037878837,0.015151535,0.022727302,0.060606139,0.022727302,0.030303069,0.007575767,0.015151535,0.022727302,0.015151535,0.007575767,0.053030371,0.022727302,0.022727302,0.053030371,0.060606139,0.022727302,0.030303069,0.030303069,0.015151535,0.068181906,0.037878837,0.022727302,0.037878837,0.015151535,0.007575767,0.007575767,0.045454604,0.030303069,0.030303069,0.022727302,0.08333344,0.015151535,0.053030371,0.045454604,0.037878837,0.030303069,0.007575767,0.015151535,0.030303069,0.037878837,0.022727302,0.045454604,0.045454604,0.015151535,0.045454604,0.045454604,0.015151535,0.007575767,0.007575767,0.060606139,0.045454604,0.007575767,0.060606139,0.068181906,0.053030371,0.030303069,0.030303069,0.053030371,0.030303069,0.030303069,0.053030371,0.030303069,0.037878837,0,0.068181906,0.045454604,0.015151535,0.053030371,0.037878837,0.015151535,0.060606139,0.068181906,0.015151535,0.037878837,0.037878837,0.037878837,0.037878837,0.015151535,0.053030371,0.030303069,0.060606139,0.060606139,0.030303069,0.053030371,0.037878837,0.007575767,0.045454604,0.015151535,0.015151535,0.045454604,0.022727302,0.060606139,0.037878837,0.045454604,0.030303069,0.015151535,0.022727302,0
h24,rms,B1H24C16,0.055555627,0.055555627,0.090277894,0.04166672,0.034722267,0.04166672,0.076388987,0.048611174,0.013888907,0.055555627,0.034722267,0.034722267,0.013888907,0.034722267,0.034722267,0.034722267,0.034722267,0.02083336,0.027777813,0.013888907,0.02083336,0.069444534,0.04166672,0.069444534,0.034722267,0.048611174,0.076388987,0.048611174,0.034722267,0.027777813,0.04166672,0.034722267,0.04166672,0.02083336,0.02083336,0.048611174,0.006944453,0.055555627,0.04166672,0.027777813,0.034722267,0.055555627,0.02083336,0.069444534,0.034722267,0.048611174,0.048611174,0.04166672,0.027777813,0.013888907,0.034722267,0.04166672,0.027777813,0.027777813,0.048611174,0.034722267,0.06250008,0.027777813,0.034722267,0.04166672,0.006944453,0.048611174,0.048611174,0.027777813,0.027777813,0.04166672,0.076388987,0.013888907,0.04166672,0.02083336,0.04166672,0.055555627,0.027777813,0.04166672,0.034722267,0.048611174,0.02083336,0.048611174,0.048611174,0.055555627,0.013888907,0.06250008,0.055555627,0.076388987,0.048611174,0,0.055555627,0.08333344,0.02083336,0.034722267,0.034722267,0.027777813,0.034722267,0.027777813,0.034722267,0.04166672,0.04166672,0.048611174,0.08333344,0.048611174,0.027777813,0.034722267,0.104166801,0.02083336,0.08333344,0.04166672,0.06250008,0.013888907,0.06250008,0.055555627,0.06250008,0.034722267,0.027777813,0.055555627,0.02083336,0.04166672,0.027777813,0.034722267,0.069444534,0.04166672,0.006944453,0.02083336,0.048611174,0.034722267,0.027777813,0.034722267,0.04166672,0.055555627,0.055555627,0.048611174,0.02083336,0.055555627,0.02083336,0.013888907,0.06250008,0.02083336,0.048611174,0.06250008,0.013888907,0.034722267,0.04166672,0.027777813,0.055555627,0.02083336,0.006944453,0.027777813,0.06250008,0.027777813,0.04166672,0.097222347,0
h3,ctr,B1H3C10,0.028409127,0.039772778,0.06250008,0.045454604,0.051136429,0.045454604,0.051136429,0.034090953,0.017045476,0.051136429,0.073863731,0.073863731,0.005681825,0.06250008,0.056818255,0.028409127,0.011363651,0.068181906,0.034090953,0.039772778,0.017045476,0.034090953,0.079545557,0.034090953,0.090909208,0.039772778,0.051136429,0.056818255,0.022727302,0.039772778,0.06250008,0.028409127,0.045454604,0.051136429,0.028409127,0.045454604,0.028409127,0.045454604,0.022727302,0.056818255,0.045454604,0.045454604,0.039772778,0.073863731,0.017045476,0.022727302,0.028409127,0.034090953,0.022727302,0.017045476,0.079545557,0.022727302,0.051136429,0.028409127,0.017045476,0.028409127,0.039772778,0.045454604,0.034090953,0.022727302,0.017045476,0.045454604,0.079545557,0.06250008,0.022727302,0.011363651,0.06250008,0.034090953,0.045454604,0.017045476,0.034090953,0.068181906,0.051136429,0.017045476,0.028409127,0.028409127,0.028409127,0.011363651,0.068181906,0.039772778,0.039772778,0.028409127,0.022727302,0.06250008,0.028409127,0.051136429,0.051136429,0.034090953,0.079545557,0.039772778,0.017045476,0.051136429,0.034090953,0.005681825,0.022727302,0.045454604,0.039772778,0.039772778,0.073863731,0.034090953,0.045454604,0.017045476,0.056818255,0.028409127,0.034090953,0.06250008,0.005681825,0.028409127,0.039772778,0.039772778,0.051136429,0.022727302,0.017045476,0.039772778,0.051136429,0.051136429,0.034090953,0.017045476,0.028409127,0.06250008,0.022727302,0.045454604,0.06250008,0.022727302,0.051136429,0.06250008,0.051136429,0.056818255,0.039772778,0.06250008,0.034090953,0.045454604,0.028409127,0.079545557,0.045454604,0.051136429,0.034090953,0.011363651,0.022727302,0.051136429,0.039772778,0.022727302,0.022727302,0.011363651,0.017045476,0.028409127,0.028409127,0.056818255,0.034090953,0.017045476,0
