,batch,culture,group,time,spine_ID,RawIntDen,size_diff,size_diff_normed
855,7032022,W4C1,rMS,day4,40,2632.0,-1120.0,-0.425531914893617
856,7032022,W4C1,rMS,day4,41,11353.0,-403.0,-0.03549722540297719
857,7032022,W4C1,rMS,day4,42,4192.0,823.0,0.1963263358778626
858,7032022,W4C1,rMS,day4,43,11985.0,1557.0,0.12991239048811012
859,7032022,W4C1,rMS,day4,44,11834.0,11805.0,0.9975494338347135
860,7032022,W4C1,rMS,day4,45,10175.0,-4050.0,-0.39803439803439805
861,7032022,W4C1,rMS,day4,46,4976.0,-1696.0,-0.3408360128617363
862,7032022,W4C1,rMS,day4,47,4051.0,-30.0,-0.00740557886941496
863,7032022,W4C1,rMS,day4,48,8163.0,-960.0,-0.11760382212421903
864,7032022,W4C1,rMS,day4,49,5034.0,-2381.0,-0.47298371076678586
865,7032022,W4C1,rMS,day4,50,8378.0,-2460.0,-0.29362616376223444
866,7032022,W4C1,rMS,day4,51,7050.0,-2671.0,-0.37886524822695034
867,7032022,W4C1,rMS,day4,52,8590.0,3757.0,0.43736903376018627
868,7032022,W4C1,rMS,day4,53,11197.0,3760.0,0.33580423327677056
869,7032022,W4C1,rMS,day4,54,2671.0,734.0,0.2748034444028454
3668,21042022,W1C3,rMS,day4,1,7356.0,-340.0,-0.046220772158781946
3669,21042022,W1C3,rMS,day4,2,14823.0,-7057.0,-0.47608446333400795
3670,21042022,W1C3,rMS,day4,3,14456.0,-3892.0,-0.2692307692307692
3671,21042022,W1C3,rMS,day4,4,10064.0,3880.0,0.38553259141494434
3672,21042022,W1C3,rMS,day4,5,7072.0,-1880.0,-0.2658371040723982
3673,21042022,W1C3,rMS,day4,6,8399.0,-4.0,-0.0004762471722824146
3674,21042022,W1C3,rMS,day4,7,9904.0,1568.0,0.1583198707592892
3675,21042022,W1C3,rMS,day4,8,12221.0,-2066.0,-0.16905326896325995
3676,21042022,W1C3,rMS,day4,9,3818.0,3741.0,0.9798323729701415
3677,21042022,W1C3,rMS,day4,10,12065.0,-8103.0,-0.6716121011189391
3678,21042022,W1C3,rMS,day4,11,6118.0,-2192.0,-0.35828702190258255
3679,21042022,W1C3,rMS,day4,12,15445.0,-4107.0,-0.2659112981547426
3680,21042022,W1C3,rMS,day4,13,12974.0,-4399.0,-0.3390627408663481
3681,21042022,W1C3,rMS,day4,14,16484.0,-6281.0,-0.38103615627274934
3682,21042022,W1C3,rMS,day4,15,10993.0,-5226.0,-0.47539343218411717
3683,21042022,W1C3,rMS,day4,16,12204.0,-4564.0,-0.3739757456571616
3684,21042022,W1C3,rMS,day4,17,2038.0,610.0,0.29931305201177627
3685,21042022,W1C3,rMS,day4,18,11008.0,-4880.0,-0.4433139534883721
3686,21042022,W1C3,rMS,day4,19,6353.0,-3417.0,-0.5378561309617503
3687,21042022,W1C3,rMS,day4,20,8289.0,-2680.0,-0.32332006273374353
3688,21042022,W1C3,rMS,day4,21,13337.0,-700.0,-0.052485566469220965
3689,21042022,W1C3,rMS,day4,22,10000.0,-3868.0,-0.3868
3690,21042022,W1C3,rMS,day4,23,11391.0,-4993.0,-0.4383285049600562
3691,21042022,W1C3,rMS,day4,24,8836.0,667.0,0.07548664554096876
3692,21042022,W1C3,rMS,day4,25,12515.0,329.0,0.026288453855373553
3693,21042022,W1C3,rMS,day4,26,3371.0,-245.0,-0.07267873034707802
3694,21042022,W1C3,rMS,day4,27,14513.0,-4449.0,-0.3065527458140977
3695,21042022,W1C3,rMS,day4,28,7810.0,-2480.0,-0.3175416133162612
3696,21042022,W1C3,rMS,day4,29,9379.0,1192.0,0.12709244055869495
3697,21042022,W1C3,rMS,day4,30,2481.0,-679.0,-0.2736799677549375
3698,21042022,W1C3,rMS,day4,31,2260.0,202.0,0.08938053097345133
3699,21042022,W1C3,rMS,day4,32,7493.0,-759.0,-0.101294541572134
3700,21042022,W1C3,rMS,day4,33,9209.0,-1946.0,-0.21131501791725485
3701,21042022,W1C3,rMS,day4,34,5799.0,-3233.0,-0.5575099155026729
3702,21042022,W1C3,rMS,day4,35,9366.0,-2643.0,-0.2821909032671365
3703,21042022,W1C3,rMS,day4,36,4385.0,3342.0,0.7621436716077538
3704,21042022,W1C3,rMS,day4,37,14743.0,-2073.0,-0.14060910262497456
3705,21042022,W1C3,rMS,day4,38,7688.0,48.0,0.006243496357960458
3706,21042022,W1C3,rMS,day4,39,1595.0,232.0,0.14545454545454545
3707,21042022,W1C3,rMS,day4,40,3604.0,416.0,0.11542730299667037
3708,21042022,W1C3,rMS,day4,41,12419.0,-1895.0,-0.15258877526370884
3709,21042022,W1C3,rMS,day4,42,6838.0,-1532.0,-0.22404211757823925
3710,21042022,W1C3,rMS,day4,43,13082.0,-8564.0,-0.6546399633083626
3711,21042022,W1C3,rMS,day4,44,14388.0,-2964.0,-0.20600500417014178
3712,21042022,W1C3,rMS,day4,45,5726.0,5361.0,0.9362556758644778
3713,21042022,W1C3,rMS,day4,46,15701.0,-7825.0,-0.49837589962422774
3714,21042022,W1C3,rMS,day4,47,10947.0,-4192.0,-0.3829359641911026
4176,21042022,W1C3,rMS,day4,1,7834.0,-905.0,-0.11552208322695941
4177,21042022,W1C3,rMS,day4,2,6441.0,1048.0,0.16270765409097968
4178,21042022,W1C3,rMS,day4,3,7817.0,1882.0,0.24075732378150186
4179,21042022,W1C3,rMS,day4,4,18059.0,-4658.0,-0.2579323329087989
4180,21042022,W1C3,rMS,day4,5,2412.0,4514.0,1.871475953565506
4181,21042022,W1C3,rMS,day4,6,6941.0,3436.0,0.495029534649186
4182,21042022,W1C3,rMS,day4,7,2870.0,739.0,0.25749128919860625
4183,21042022,W1C3,rMS,day4,8,6913.0,2408.0,0.3483292347750615
4184,21042022,W1C3,rMS,day4,9,3611.0,-1376.0,-0.38105787870396013
4185,21042022,W1C3,rMS,day4,10,4618.0,-1903.0,-0.41208315288003466
4186,21042022,W1C3,rMS,day4,11,3832.0,808.0,0.21085594989561587
4187,21042022,W1C3,rMS,day4,12,17306.0,-6583.0,-0.3803883046342309
