,batch,culture,group,time,spine_ID,RawIntDen,size_diff,size_diff_normed
856,7032022,W4C1,rMS,day4,41,11353.0,167.0,0.014709768343169206
857,7032022,W4C1,rMS,day4,42,4192.0,5632.0,1.3435114503816794
858,7032022,W4C1,rMS,day4,43,11985.0,-2594.0,-0.2164372131831456
859,7032022,W4C1,rMS,day4,44,11834.0,6299.0,0.532279871556532
860,7032022,W4C1,rMS,day4,45,10175.0,2225.0,0.21867321867321868
861,7032022,W4C1,rMS,day4,46,4976.0,9139.0,1.8366157556270097
862,7032022,W4C1,rMS,day4,47,4051.0,35.0,0.008639842014317452
863,7032022,W4C1,rMS,day4,48,8163.0,-4680.0,-0.5733186328555678
864,7032022,W4C1,rMS,day4,49,5034.0,-1643.0,-0.32638061183949146
865,7032022,W4C1,rMS,day4,50,8378.0,-397.0,-0.047386010981141084
866,7032022,W4C1,rMS,day4,51,7050.0,6292.0,0.8924822695035461
867,7032022,W4C1,rMS,day4,52,8590.0,8503.0,0.989871944121071
868,7032022,W4C1,rMS,day4,53,11197.0,-2042.0,-0.18237027775296955
869,7032022,W4C1,rMS,day4,54,2671.0,-621.0,-0.2324971920628978
3668,21042022,W1C3,rMS,day4,1,7356.0,-1082.0,-0.14709081022294726
3669,21042022,W1C3,rMS,day4,2,14823.0,2044.0,0.13789381366794845
3670,21042022,W1C3,rMS,day4,3,14456.0,-7010.0,-0.4849197565024903
3671,21042022,W1C3,rMS,day4,4,10064.0,5730.0,0.5693561208267091
3672,21042022,W1C3,rMS,day4,5,7072.0,-3477.0,-0.4916572398190045
3673,21042022,W1C3,rMS,day4,6,8399.0,1217.0,0.14489820216692464
3674,21042022,W1C3,rMS,day4,7,9904.0,1712.0,0.172859450726979
3675,21042022,W1C3,rMS,day4,8,12221.0,73.0,0.005973324605187792
3676,21042022,W1C3,rMS,day4,9,3818.0,7464.0,1.9549502357255106
3677,21042022,W1C3,rMS,day4,10,12065.0,-9506.0,-0.78789888106092
3678,21042022,W1C3,rMS,day4,11,6118.0,-4056.0,-0.6629617522066035
3679,21042022,W1C3,rMS,day4,12,15445.0,-6796.0,-0.44001294917449013
3680,21042022,W1C3,rMS,day4,13,12974.0,-7313.0,-0.563665793124711
3681,21042022,W1C3,rMS,day4,14,16484.0,-2676.0,-0.16233923804901723
3682,21042022,W1C3,rMS,day4,15,10993.0,-5856.0,-0.5327026289456928
3683,21042022,W1C3,rMS,day4,16,12204.0,2900.0,0.23762700753851196
3684,21042022,W1C3,rMS,day4,17,2038.0,6264.0,3.07360157016683
3685,21042022,W1C3,rMS,day4,18,11008.0,-2094.0,-0.1902252906976744
3686,21042022,W1C3,rMS,day4,19,6353.0,-3946.0,-0.6211238784826066
3687,21042022,W1C3,rMS,day4,20,8289.0,-870.0,-0.10495837857401376
3688,21042022,W1C3,rMS,day4,21,13337.0,-4436.0,-0.3326085326535203
3689,21042022,W1C3,rMS,day4,22,10000.0,2442.0,0.2442
3690,21042022,W1C3,rMS,day4,23,11391.0,-8237.0,-0.7231147397067861
