,batch,culture,group,time,spine_ID,RawIntDen,size_diff,size_diff_normed
634,7032022,W4C1,rMS,day4-h2,35,10832.0,-1369.0,-0.1263847858197932
635,7032022,W4C1,rMS,day4-h2,36,4335.0,-1107.0,-0.255363321799308
636,7032022,W4C1,rMS,day4-h2,37,9535.0,-5827.0,-0.611116937598322
637,7032022,W4C1,rMS,day4-h2,38,1432.0,13019.0,9.091480446927374
638,7032022,W4C1,rMS,day4-h2,39,8530.0,-4987.0,-0.5846424384525205
639,7032022,W4C1,rMS,day4-h2,40,1512.0,5523.0,3.6527777777777777
640,7032022,W4C1,rMS,day4-h2,41,10950.0,570.0,0.052054794520547946
641,7032022,W4C1,rMS,day4-h2,42,5015.0,4809.0,0.9589232303090728
642,7032022,W4C1,rMS,day4-h2,43,13542.0,-4151.0,-0.30652783931472455
643,7032022,W4C1,rMS,day4-h2,44,23639.0,-5506.0,-0.23292017428825246
644,7032022,W4C1,rMS,day4-h2,45,6125.0,6275.0,1.0244897959183674
645,7032022,W4C1,rMS,day4-h2,46,3280.0,10835.0,3.3033536585365852
646,7032022,W4C1,rMS,day4-h2,47,4021.0,65.0,0.016165133051479732
647,7032022,W4C1,rMS,day4-h2,48,7203.0,-3720.0,-0.5164514785506039
648,7032022,W4C1,rMS,day4-h2,49,2653.0,738.0,0.2781756502073125
649,7032022,W4C1,rMS,day4-h2,50,5918.0,2063.0,0.34859749915511995
650,7032022,W4C1,rMS,day4-h2,51,4379.0,8963.0,2.046814341173784
651,7032022,W4C1,rMS,day4-h2,52,12347.0,4746.0,0.3843848708188224
652,7032022,W4C1,rMS,day4-h2,53,14957.0,-5802.0,-0.38791201444139867
653,7032022,W4C1,rMS,day4-h2,54,3405.0,-1355.0,-0.39794419970631423
3480,21042022,W1C3,rMS,day4-h2,1,7016.0,-742.0,-0.10575826681870011
3481,21042022,W1C3,rMS,day4-h2,2,7766.0,9101.0,1.1719031676538758
3482,21042022,W1C3,rMS,day4-h2,3,10564.0,-3118.0,-0.2951533510034078
3483,21042022,W1C3,rMS,day4-h2,4,13944.0,1850.0,0.13267355134825015
3484,21042022,W1C3,rMS,day4-h2,5,5192.0,-1597.0,-0.30758859784283515
3485,21042022,W1C3,rMS,day4-h2,6,8395.0,1221.0,0.14544371649791543
3486,21042022,W1C3,rMS,day4-h2,7,11472.0,144.0,0.012552301255230125
3487,21042022,W1C3,rMS,day4-h2,8,10155.0,2139.0,0.21063515509601183
3488,21042022,W1C3,rMS,day4-h2,9,7559.0,3723.0,0.49252546633152533
3489,21042022,W1C3,rMS,day4-h2,10,3962.0,-1403.0,-0.3541140837960626
3490,21042022,W1C3,rMS,day4-h2,11,3926.0,-1864.0,-0.4747834946510443
3491,21042022,W1C3,rMS,day4-h2,12,11338.0,-2689.0,-0.2371670488622332
3492,21042022,W1C3,rMS,day4-h2,13,8575.0,-2914.0,-0.3398250728862974
3493,21042022,W1C3,rMS,day4-h2,14,10203.0,3605.0,0.3533274527099873
3494,21042022,W1C3,rMS,day4-h2,15,5767.0,-630.0,-0.10924224033292873
3495,21042022,W1C3,rMS,day4-h2,16,7640.0,7464.0,0.9769633507853404
3496,21042022,W1C3,rMS,day4-h2,17,2648.0,5654.0,2.1351963746223563
3497,21042022,W1C3,rMS,day4-h2,18,6128.0,2786.0,0.45463446475195823
3498,21042022,W1C3,rMS,day4-h2,19,2936.0,-529.0,-0.18017711171662126
3499,21042022,W1C3,rMS,day4-h2,20,5609.0,1810.0,0.32269566767694774
