,batch,culture,group,time,spine_ID,RawIntDen,size_diff,size_diff_normed
2498,21042022,W3C4,control,day4-h2,27,17908.0,-3934.0,-0.2196783560419924
2499,21042022,W3C4,control,day4-h2,28,8060.0,-1796.0,-0.2228287841191067
2500,21042022,W3C4,control,day4-h2,29,3258.0,1231.0,0.3778391651319828
2501,21042022,W3C4,control,day4-h2,30,7046.0,438.0,0.06216292932160091
2502,21042022,W3C4,control,day4-h2,31,2366.0,3614.0,1.5274725274725274
2503,21042022,W3C4,control,day4-h2,32,6544.0,800.0,0.12224938875305623
2504,21042022,W3C4,control,day4-h2,33,3464.0,2637.0,0.7612586605080831
2505,21042022,W3C4,control,day4-h2,34,5154.0,-562.0,-0.10904152114862242
2506,21042022,W3C4,control,day4-h2,35,12790.0,-8303.0,-0.6491790461297889
2507,21042022,W3C4,control,day4-h2,36,7465.0,2668.0,0.3574012056262559
2508,21042022,W3C4,control,day4-h2,37,5390.0,288.0,0.05343228200371058
2509,21042022,W3C4,control,day4-h2,38,1797.0,1025.0,0.57039510294936
2510,21042022,W3C4,control,day4-h2,39,5816.0,-351.0,-0.06035075653370014
2951,21042022,W8C4,control,day4-h2,1,1614.0,3906.0,2.420074349442379
2952,21042022,W8C4,control,day4-h2,2,1424.0,5544.0,3.893258426966292
2953,21042022,W8C4,control,day4-h2,3,8381.0,3585.0,0.42775325140198067
2954,21042022,W8C4,control,day4-h2,4,7849.0,2533.0,0.3227162695884826
2955,21042022,W8C4,control,day4-h2,5,2896.0,2262.0,0.7810773480662984
2956,21042022,W8C4,control,day4-h2,6,7382.0,-343.0,-0.04646437279869954
2957,21042022,W8C4,control,day4-h2,7,1296.0,3616.0,2.7901234567901234
2958,21042022,W8C4,control,day4-h2,8,1826.0,345.0,0.18893756845564075
2959,21042022,W8C4,control,day4-h2,9,17789.0,-3355.0,-0.18859969644162122
2960,21042022,W8C4,control,day4-h2,10,15415.0,-398.0,-0.025819007460265976
2961,21042022,W8C4,control,day4-h2,11,19777.0,-18269.0,-0.9237498103858017
2962,21042022,W8C4,control,day4-h2,12,11779.0,-6032.0,-0.5120978011715765
2963,21042022,W8C4,control,day4-h2,13,5207.0,-4301.0,-0.8260034568849626
2964,21042022,W8C4,control,day4-h2,14,2426.0,-1426.0,-0.5877988458367683
2965,21042022,W8C4,control,day4-h2,15,6620.0,4447.0,0.6717522658610272
2966,21042022,W8C4,control,day4-h2,16,1526.0,-38.0,-0.02490170380078637
2967,21042022,W8C4,control,day4-h2,17,2247.0,2404.0,1.0698709390298176
2968,21042022,W8C4,control,day4-h2,18,6677.0,4924.0,0.7374569417403025
2969,21042022,W8C4,control,day4-h2,19,7720.0,1804.0,0.23367875647668393
2970,21042022,W8C4,control,day4-h2,20,3232.0,1359.0,0.42048267326732675
2971,21042022,W8C4,control,day4-h2,21,1550.0,9367.0,6.043225806451613
2972,21042022,W8C4,control,day4-h2,22,1596.0,852.0,0.5338345864661654
2973,21042022,W8C4,control,day4-h2,23,2820.0,-1472.0,-0.5219858156028369
2974,21042022,W8C4,control,day4-h2,24,3296.0,1169.0,0.3546723300970874
2975,21042022,W8C4,control,day4-h2,25,7539.0,-6139.0,-0.8142989786443825
2976,21042022,W8C4,control,day4-h2,26,12709.0,-7574.0,-0.5959556220001574
2977,21042022,W8C4,control,day4-h2,27,7934.0,-753.0,-0.09490799092513234
2978,21042022,W8C4,control,day4-h2,28,4265.0,-2705.0,-0.634232121922626
2979,21042022,W8C4,control,day4-h2,29,14049.0,-3215.0,-0.22884191045626023
2980,21042022,W8C4,control,day4-h2,30,8494.0,-2473.0,-0.2911466917824347
2981,21042022,W8C4,control,day4-h2,31,10240.0,6904.0,0.67421875
2982,21042022,W8C4,control,day4-h2,32,7958.0,-5964.0,-0.7494345312892686
2983,21042022,W8C4,control,day4-h2,33,16074.0,-9797.0,-0.6094935921363693
2984,21042022,W8C4,control,day4-h2,34,8564.0,-1979.0,-0.23108360579168613
2985,21042022,W8C4,control,day4-h2,35,10573.0,2783.0,0.26321762981178476
2986,21042022,W8C4,control,day4-h2,36,14247.0,-5490.0,-0.38534428300694884
2987,21042022,W8C4,control,day4-h2,37,4485.0,-1877.0,-0.4185061315496098
2988,21042022,W8C4,control,day4-h2,38,6394.0,4199.0,0.6567094150766344
2989,21042022,W8C4,control,day4-h2,39,6015.0,6226.0,1.0350789692435578
2990,21042022,W8C4,control,day4-h2,40,5484.0,-3101.0,-0.5654631655725748
2991,21042022,W8C4,control,day4-h2,41,2184.0,6699.0,3.0673076923076925
2992,21042022,W8C4,control,day4-h2,42,2596.0,5889.0,2.2684899845916795
2993,21042022,W8C4,control,day4-h2,43,1909.0,4041.0,2.116815086432687
2994,21042022,W8C4,control,day4-h2,44,1370.0,725.0,0.5291970802919708
2995,21042022,W8C4,control,day4-h2,45,4700.0,-1060.0,-0.225531914893617
2996,21042022,W8C4,control,day4-h2,46,5205.0,767.0,0.1473583093179635
2997,21042022,W8C4,control,day4-h2,47,6242.0,-4523.0,-0.7246074975969241
2998,21042022,W8C4,control,day4-h2,48,6575.0,3146.0,0.4784790874524715
2999,21042022,W8C4,control,day4-h2,49,4222.0,4503.0,1.0665561345333965
